cluster,longitude,latitude,edad,PRECTOTCORR,PAR,arcillas_0-30cm_mean,arena_0-30cm_mean,limo_0-30cm_mean
0,-76.35,3.26,6.7,1.24,133.09,36.1,23.17,40.73
0,-76.21,4.16,6.7,1.24,133.09,38.63,27.67,33.67
0,-76.18,4.1,6.7,1.24,133.09,39.0,22.9,38.1
0,-76.34,3.17,6.7,1.24,133.09,35.3,24.13,40.57
0,-76.27,3.51,6.7,0.38,131.63,36.37,32.33,31.27
0,-76.27,3.51,6.7,1.24,133.09,36.37,32.33,31.27
0,-76.09,4.32,6.7,5.99,134.12,37.0,25.83,37.23
0,-76.09,4.32,6.7,5.99,134.12,37.0,25.83,37.23
0,-76.27,3.51,6.7,5.99,134.12,36.37,32.33,31.27
0,-76.18,4.1,6.7,0.64,131.63,39.0,22.9,38.1
0,-76.18,4.1,6.7,0.64,131.63,39.0,22.9,38.1
0,-76.18,4.1,6.7,0.64,131.63,39.0,22.9,38.1
0,-76.02,4.57,6.7,0.64,131.63,36.4,29.43,34.13
0,-76.02,4.57,6.7,0.64,131.63,36.4,29.43,34.13
0,-76.02,4.57,6.7,0.38,131.63,36.4,29.43,34.13
0,-76.09,4.32,6.7,0.38,131.63,37.0,25.83,37.23
0,-76.21,4.16,6.7,0.38,131.63,38.63,27.67,33.67
0,-76.45,3.35,6.7,0.38,131.63,38.07,24.33,37.6
0,-76.48,3.54,6.7,0.38,131.63,35.1,25.33,39.57
0,-76.05,4.66,6.7,5.99,134.12,36.1,26.03,37.83
0,-76.37,3.36,6.7,0.38,131.63,39.67,19.9,40.47
0,-76.37,3.36,6.7,0.64,131.63,39.67,19.9,40.47
0,-76.05,4.58,6.7,0.64,131.63,33.6,31.4,35.0
0,-76.05,4.58,6.7,0.38,131.63,33.6,31.4,35.0
0,-76.37,3.36,6.7,0.38,131.63,39.67,19.9,40.47
0,-76.37,3.36,6.7,1.24,131.63,39.67,19.9,40.47
0,-76.05,4.59,6.7,1.24,131.63,33.27,31.9,34.83
0,-76.48,3.54,6.7,1.24,131.63,35.1,25.33,39.57
0,-76.1,4.49,6.7,1.24,131.63,37.17,28.0,34.87
0,-76.48,3.54,6.7,0.38,131.63,35.1,25.33,39.57
0,-76.48,3.54,6.7,0.64,131.63,35.1,25.33,39.57
0,-76.05,4.52,6.7,0.64,131.63,35.67,29.97,34.37
0,-76.02,4.59,6.7,0.64,131.63,39.83,27.57,32.6
0,-75.97,4.76,6.7,0.64,131.63,39.97,28.6,31.47
0,-75.97,4.76,6.7,1.24,131.63,39.97,28.6,31.47
0,-76.23,4.25,6.7,1.24,131.63,40.27,24.93,34.8
0,-76.23,4.25,6.7,1.24,131.63,40.27,24.93,34.8
0,-76.23,4.25,6.7,1.24,131.63,40.27,24.93,34.8
0,-76.23,4.25,6.7,0.64,131.63,40.27,24.93,34.8
0,-76.02,4.59,6.7,0.38,131.63,39.83,27.57,32.6
0,-76.23,4.25,6.7,0.38,131.63,40.27,24.93,34.8
0,-76.15,4.37,6.7,0.64,131.63,38.57,28.6,32.87
0,-76.49,3.21,2.87,0.64,131.63,35.77,25.0,39.2
0,-76.26,3.23,8.13,0.0,134.11,37.93,25.03,37.03
0,-76.28,4.08,2.87,0.0,134.11,39.27,30.7,30.03
0,-76.3,3.21,8.13,0.0,134.11,41.17,21.27,37.57
0,-76.33,3.12,2.87,0.0,134.11,37.33,23.97,38.67
0,-76.44,3.61,8.13,0.0,134.11,38.13,24.17,37.7
0,-76.44,3.27,8.13,0.0,134.11,37.33,19.27,43.4
0,-76.25,3.39,8.13,0.0,134.11,39.57,28.23,32.17
0,-76.34,3.3,8.13,0.0,134.11,40.3,24.43,35.3
0,-76.29,4.04,8.13,0.0,134.11,39.83,31.27,28.93
0,-76.35,3.41,2.87,0.0,134.11,34.53,21.8,43.6
0,-76.28,4.14,2.87,0.0,134.11,36.13,27.83,36.03
0,-76.25,3.38,8.13,0.0,134.11,36.37,30.83,32.8
0,-76.24,3.39,8.13,0.0,134.11,39.17,28.37,32.47
0,-76.27,4.02,8.13,0.0,134.11,37.93,34.5,27.57
0,-76.49,3.36,2.87,0.0,134.11,40.33,22.23,37.43
0,-76.56,3.15,8.13,0.0,134.11,40.07,27.13,32.8
0,-76.3,3.93,2.87,0.0,134.11,33.7,27.8,38.5
0,-75.98,4.6,7.0,0.0,134.11,39.0,31.07,29.93
0,-76.38,3.57,7.0,0.0,134.11,38.8,23.6,37.6
0,-76.38,3.57,7.0,0.0,134.11,38.8,23.6,37.6
0,-76.38,3.57,7.0,0.0,134.11,38.8,23.6,37.6
0,-76.38,3.57,7.0,0.0,134.11,38.8,23.6,37.6
0,-76.38,3.57,7.0,0.0,134.11,38.8,23.6,37.6
0,-76.33,3.73,7.0,0.0,134.11,38.33,22.97,38.7
0,-76.38,3.57,7.0,0.0,134.11,38.8,23.6,37.6
0,-76.42,3.62,7.0,0.0,134.09,34.3,25.7,40.0
0,-76.42,3.62,7.0,0.0,134.09,34.3,25.7,40.0
0,-76.42,3.62,7.0,0.0,134.11,34.3,25.7,40.0
0,-76.36,3.61,7.0,0.0,134.11,37.83,24.1,38.1
0,-76.42,3.62,7.0,0.0,134.11,34.3,25.7,40.0
0,-76.36,3.61,7.0,0.0,134.11,37.83,24.1,38.1
0,-76.42,3.62,7.0,0.0,134.11,34.3,25.7,40.0
0,-76.33,3.73,7.0,0.0,134.11,38.33,22.97,38.7
0,-76.47,3.34,7.0,0.0,134.11,40.93,22.77,36.27
0,-76.27,3.59,7.0,0.0,134.11,38.47,31.3,30.23
0,-76.27,3.59,7.0,0.0,134.11,38.47,31.3,30.23
0,-76.27,3.59,7.0,0.0,134.11,38.47,31.3,30.23
0,-76.27,3.59,7.0,0.0,134.11,38.47,31.3,30.23
0,-76.27,3.59,7.0,0.0,134.11,38.47,31.3,30.23
0,-76.27,3.59,7.0,0.0,134.11,38.47,31.3,30.23
0,-76.47,3.34,7.0,0.0,134.11,40.93,22.77,36.27
0,-76.33,3.73,7.0,0.0,134.09,38.33,22.97,38.7
0,-76.33,3.73,7.0,0.0,134.11,38.33,22.97,38.7
0,-76.33,3.73,7.0,0.0,134.11,38.33,22.97,38.7
0,-76.33,3.73,7.0,0.0,134.11,38.33,22.97,38.7
0,-76.42,3.62,7.0,0.0,134.11,34.3,25.7,40.0
0,-76.47,3.34,7.0,0.0,134.11,40.93,22.77,36.27
0,-76.47,3.34,7.0,0.0,134.11,40.93,22.77,36.27
0,-76.47,3.34,7.0,0.0,134.11,40.93,22.77,36.27
0,-76.36,3.61,7.0,0.0,134.11,37.83,24.1,38.1
0,-76.39,3.09,7.0,0.0,134.11,38.63,24.13,37.23
0,-76.39,3.09,7.0,0.0,134.11,38.63,24.13,37.23
0,-76.39,3.09,7.0,0.0,134.11,38.63,24.13,37.23
0,-76.39,3.09,7.0,0.0,134.11,38.63,24.13,37.23
0,-76.39,3.09,7.0,0.0,134.11,38.63,24.13,37.23
0,-76.39,3.09,7.0,0.0,134.11,38.63,24.13,37.23
0,-76.36,3.61,7.0,0.0,134.11,37.83,24.1,38.1
0,-76.36,3.61,7.0,0.0,134.11,37.83,24.1,38.1
0,-76.36,3.61,7.0,0.0,134.09,37.83,24.1,38.1
0,-76.47,3.34,7.0,0.0,134.09,40.93,22.77,36.27
0,-76.42,3.62,7.0,0.0,134.09,34.3,25.7,40.0
0,-76.36,3.72,7.0,0.0,134.09,36.73,26.1,37.17
0,-76.35,3.68,8.0,0.0,134.09,39.27,26.0,34.73
0,-76.36,3.72,7.0,0.0,134.09,36.73,26.1,37.17
0,-76.05,4.51,8.0,0.0,134.09,36.33,26.4,37.3
0,-76.05,4.51,7.2,0.0,134.09,36.33,26.4,37.3
0,-76.3,3.45,7.7,0.36,134.11,36.17,26.37,37.5
0,-76.22,3.6,8.0,0.36,134.11,35.5,30.7,33.8
0,-76.35,3.68,7.2,0.0,134.09,39.27,26.0,34.73
0,-76.36,3.72,7.0,0.36,134.11,36.73,26.1,37.17
0,-76.36,3.77,7.0,0.0,134.11,35.73,23.07,41.2
0,-76.36,3.77,7.0,0.0,134.11,35.73,23.07,41.2
0,-76.36,3.77,7.0,0.0,134.11,35.73,23.07,41.2
0,-76.22,3.6,7.2,0.36,134.11,35.5,30.7,33.8
0,-76.34,3.19,7.7,0.0,134.11,35.3,23.07,41.63
0,-76.36,3.72,7.0,0.0,134.11,36.73,26.1,37.17
0,-76.35,3.23,7.2,0.0,134.11,38.57,25.9,35.53
0,-76.24,3.67,7.0,0.0,134.09,40.77,29.73,29.43
0,-76.35,3.23,8.0,0.0,134.11,38.57,25.9,35.53
0,-76.24,3.67,7.0,0.0,134.11,40.77,29.73,29.43
0,-76.42,3.55,7.0,0.0,134.11,39.27,27.63,33.1
0,-76.36,3.72,7.0,1.17,133.33,36.73,26.1,37.17
0,-76.37,3.37,7.7,0.24,135.35,36.27,22.83,40.9
0,-76.37,3.25,7.0,0.25,133.33,40.9,21.03,38.1
0,-76.24,3.67,7.0,1.17,133.33,40.77,29.73,29.43
0,-76.3,3.75,7.7,1.17,133.33,41.8,29.23,28.97
0,-76.33,3.29,8.0,0.25,133.33,40.5,25.0,34.53
0,-76.24,3.67,7.0,0.25,133.33,40.77,29.73,29.43
0,-76.43,3.69,7.7,1.17,133.33,34.37,30.5,35.17
0,-76.57,3.29,7.0,1.17,133.33,34.23,31.5,34.23
0,-76.33,3.23,7.0,1.17,133.33,36.5,22.93,40.6
0,-76.37,3.25,7.0,0.25,133.33,40.9,21.03,38.1
0,-76.29,3.68,7.7,0.25,133.33,32.07,28.63,39.27
0,-76.27,3.18,7.2,1.17,133.33,38.2,25.47,36.33
0,-76.34,3.11,7.2,0.25,133.33,37.37,25.43,37.2
0,-76.34,3.11,8.0,1.17,133.33,37.37,25.43,37.2
0,-76.34,3.1,7.2,1.17,133.33,35.33,25.6,39.07
0,-76.34,3.1,8.0,1.17,133.33,35.33,25.6,39.07
0,-76.27,3.18,8.0,0.42,136.98,38.2,25.47,36.33
0,-76.29,3.71,7.7,0.0,133.48,37.87,29.87,32.23
0,-76.57,3.29,7.0,0.0,133.48,34.23,31.5,34.23
0,-76.39,3.27,7.0,0.0,133.48,38.37,21.13,40.53
0,-76.39,3.27,7.0,0.0,133.48,38.37,21.13,40.53
0,-76.36,3.74,7.0,0.0,133.48,35.3,27.7,37.07
0,-76.36,3.74,7.0,3.05,135.35,35.3,27.7,37.07
0,-76.36,3.21,8.0,3.05,135.35,35.9,21.27,42.83
0,-76.33,3.78,7.7,1.17,133.33,35.97,22.8,41.27
0,-76.23,4.01,7.7,0.25,133.33,38.4,33.1,28.47
0,-76.47,3.58,7.0,1.17,135.35,35.23,28.07,36.7
0,-76.36,3.77,7.0,1.17,135.35,36.5,23.43,40.07
0,-76.21,3.35,7.7,0.24,135.35,35.47,36.53,27.93
0,-76.32,3.48,7.7,0.24,135.35,38.0,30.2,31.83
0,-76.54,3.06,8.0,1.17,133.33,37.53,26.9,35.53
0,-76.27,3.72,7.7,1.17,133.33,41.43,28.1,30.47
0,-76.54,3.06,7.2,1.17,133.33,37.53,26.9,35.53
0,-76.37,3.55,8.0,1.17,133.33,35.47,27.07,37.47
0,-76.33,3.23,7.0,0.24,135.35,36.5,22.93,40.6
0,-76.33,3.23,7.0,0.01,133.48,36.5,22.93,40.6
0,-76.52,3.28,7.0,0.01,133.48,38.23,27.0,34.77
0,-76.52,3.28,7.0,0.01,133.48,38.23,27.0,34.77
0,-76.31,3.21,7.7,0.01,133.48,39.67,24.13,36.2
0,-76.47,3.58,7.0,0.01,133.48,35.23,28.07,36.7
0,-76.47,3.58,7.0,1.17,133.33,35.23,28.07,36.7
0,-76.36,3.77,7.0,0.0,133.48,36.5,23.43,40.07
0,-76.36,3.77,7.0,0.25,133.33,36.5,23.43,40.07
0,-76.33,3.29,7.2,0.01,133.48,40.5,25.0,34.53
0,-76.35,3.24,7.2,0.01,133.48,38.23,25.93,35.87
0,-76.3,3.63,7.0,0.42,136.98,39.13,23.97,36.9
0,-75.93,4.67,8.0,0.01,133.48,39.47,27.93,32.6
0,-76.43,3.34,7.7,0.42,136.98,39.43,18.57,42.0
0,-76.24,3.6,7.9,0.24,135.35,32.77,29.03,38.17
0,-76.35,3.42,7.0,0.25,133.33,40.1,22.03,37.9
0,-76.34,3.79,7.2,1.17,133.33,38.37,22.57,39.03
0,-76.34,3.92,7.0,1.17,133.33,37.23,26.47,36.27
0,-76.34,3.92,7.0,1.17,133.33,37.23,26.47,36.27
0,-76.34,3.25,7.0,1.17,133.33,38.5,22.4,39.1
0,-76.36,3.47,7.2,1.17,133.33,37.53,24.97,37.5
0,-76.47,3.18,7.0,1.17,133.33,37.17,24.97,37.87
0,-76.3,3.48,7.7,1.17,133.33,40.03,28.17,31.77
0,-76.35,3.42,7.0,0.01,133.48,38.17,22.47,39.37
0,-76.35,3.42,7.0,0.01,133.48,38.17,22.47,39.37
0,-76.21,3.61,7.0,0.0,133.48,36.9,31.13,31.97
0,-76.21,3.61,7.0,0.0,133.48,36.9,31.13,31.97
0,-76.47,3.18,7.0,0.0,133.48,37.17,24.97,37.87
0,-76.21,3.61,7.0,0.01,133.48,36.9,31.13,31.97
0,-76.23,3.66,7.7,1.17,135.35,38.8,32.83,28.33
0,-76.33,3.23,7.2,3.72,133.27,39.67,22.77,37.6
0,-76.37,3.44,7.0,0.43,134.84,41.5,21.77,36.73
0,-76.37,3.44,7.0,0.33,134.84,41.5,21.77,36.73
0,-76.48,3.36,7.0,0.43,134.84,39.2,22.0,38.8
0,-76.3,3.61,7.0,0.43,134.84,39.67,21.73,38.6
0,-76.3,3.61,7.0,3.72,133.27,39.67,21.73,38.6
0,-76.34,3.25,7.0,1.7,134.45,38.5,22.4,39.1
0,-75.92,4.9,7.7,13.88,136.2,33.63,30.6,35.77
0,-76.35,3.48,8.0,13.88,136.2,38.07,23.83,38.1
0,-76.35,3.48,7.2,9.01,136.2,38.07,23.83,38.1
0,-76.34,3.92,7.0,9.01,136.2,37.23,26.47,36.27
0,-76.48,3.36,7.0,13.88,134.7,39.2,22.0,38.8
0,-76.42,3.51,7.7,13.88,134.7,37.3,24.63,38.1
0,-76.3,3.61,7.0,3.69,134.45,39.67,21.73,38.6
0,-76.39,3.49,7.9,9.01,136.2,40.07,24.5,35.4
0,-76.48,3.36,7.0,13.88,136.2,39.2,22.0,38.8
0,-76.35,3.24,8.0,13.88,136.2,38.23,25.93,35.87
0,-76.39,3.47,7.7,13.88,136.2,39.37,25.0,35.63
0,-76.3,3.23,7.2,13.88,136.2,38.2,21.17,40.63
0,-76.18,4.17,7.7,3.69,134.45,37.13,26.03,36.87
0,-76.41,3.68,7.0,3.69,134.45,32.67,21.87,45.43
0,-76.47,3.37,8.0,3.69,134.45,39.27,23.63,37.07
0,-76.26,3.66,7.2,1.7,134.45,36.9,32.43,30.67
0,-76.26,3.66,8.0,1.7,134.45,36.9,32.43,30.67
0,-76.47,3.37,7.2,3.69,134.45,39.27,23.63,37.07
0,-76.35,3.42,7.0,13.88,134.7,40.1,22.03,37.9
0,-76.37,3.78,7.2,1.7,134.45,38.53,21.27,40.17
0,-76.37,3.78,8.0,3.69,134.45,38.53,21.27,40.17
0,-76.39,3.75,7.0,3.69,134.45,36.8,23.2,40.03
0,-76.39,3.27,7.0,13.88,134.7,38.37,21.13,40.53
0,-76.31,3.64,7.7,13.88,134.7,37.4,28.9,33.7
0,-76.42,3.55,7.0,13.88,134.7,39.27,27.63,33.1
0,-75.93,4.67,7.2,1.7,134.45,39.47,27.93,32.6
0,-76.47,3.18,7.0,9.01,136.2,37.17,24.97,37.87
0,-76.3,3.63,7.0,13.88,134.7,39.13,23.97,36.9
0,-76.41,3.68,7.0,0.04,138.45,32.67,21.87,45.43
0,-76.26,4.1,7.0,0.04,138.45,38.57,30.5,30.93
0,-76.32,3.23,7.7,0.04,138.45,38.53,21.57,39.9
0,-76.33,3.23,8.0,0.0,138.45,39.67,22.77,37.6
0,-76.47,3.28,7.7,0.0,138.45,39.9,24.73,35.4
0,-76.34,3.25,7.0,0.04,138.45,38.5,22.4,39.1
0,-76.25,3.63,7.7,0.04,139.82,32.93,33.47,33.67
0,-76.34,3.79,8.0,0.04,138.45,38.37,22.57,39.03
0,-76.36,3.73,7.0,0.0,138.45,35.8,28.17,35.97
0,-76.36,3.47,8.0,0.52,132.06,37.53,24.97,37.5
0,-76.37,3.55,7.2,0.52,132.06,35.47,27.07,37.47
0,-76.36,3.21,7.2,0.52,132.06,35.9,21.27,42.83
0,-76.42,3.55,7.0,0.11,132.75,39.27,27.63,33.1
0,-76.41,3.68,7.0,0.52,132.06,32.67,21.87,45.43
0,-76.36,3.73,7.0,0.11,132.75,35.8,28.17,35.97
0,-76.29,3.66,7.7,0.11,132.75,36.97,32.57,30.5
0,-76.26,4.1,7.0,0.3,132.75,38.57,30.5,30.93
0,-76.3,3.23,8.0,0.11,132.75,38.2,21.17,40.63
0,-76.39,3.75,7.0,0.11,132.75,36.8,23.2,40.03
0,-76.36,3.38,7.0,0.3,132.75,36.3,22.7,41.0
0,-76.36,3.38,7.0,0.11,132.75,36.3,22.7,41.0
0,-76.32,3.14,7.58,0.11,132.75,35.13,25.7,39.1
0,-76.41,3.56,7.0,0.11,132.75,39.7,20.33,39.97
0,-76.08,4.43,7.0,0.11,132.75,36.53,27.03,36.43
0,-76.45,3.31,6.9,0.11,132.75,39.47,23.77,36.77
0,-76.34,3.92,7.62,0.11,132.75,37.23,26.47,36.27
0,-76.03,4.64,7.0,0.11,132.75,39.2,28.93,31.87
0,-76.39,3.48,7.0,0.79,132.06,38.17,25.27,36.53
0,-76.18,4.07,7.58,0.79,132.06,38.8,26.87,34.3
0,-76.18,4.07,7.58,0.79,132.06,38.8,26.87,34.3
0,-76.18,4.07,7.58,0.3,132.75,38.8,26.87,34.3
0,-76.15,4.26,7.62,0.11,132.75,38.13,23.47,38.37
0,-76.39,3.48,7.0,1.71,135.65,38.17,25.27,36.53
0,-76.29,3.62,7.0,1.71,135.65,37.4,25.5,37.07
0,-76.29,3.62,7.0,0.11,132.75,37.4,25.5,37.07
0,-76.3,3.16,7.58,0.11,132.75,35.33,25.6,39.03
0,-76.3,3.16,7.58,1.71,135.65,35.33,25.6,39.03
0,-76.3,3.16,7.58,0.11,132.75,35.33,25.6,39.03
0,-76.21,4.03,7.62,0.79,132.06,39.2,34.13,26.7
0,-75.87,5.05,7.0,0.79,132.06,37.33,28.9,33.77
0,-76.18,4.21,7.58,0.79,132.06,34.07,25.37,40.53
0,-76.18,4.21,7.58,0.3,132.75,34.07,25.37,40.53
0,-76.45,3.31,6.9,0.11,132.75,39.47,23.77,36.77
0,-76.27,3.33,7.0,1.71,135.65,34.87,27.57,37.53
0,-76.27,3.33,7.0,0.3,132.75,34.87,27.57,37.53
0,-76.32,3.14,7.58,0.3,132.75,35.13,25.7,39.1
0,-76.32,3.14,7.58,0.79,132.06,35.13,25.7,39.1
0,-76.29,3.93,7.0,0.79,132.06,33.5,30.23,36.2
0,-76.41,3.56,7.0,0.79,132.06,39.7,20.33,39.97
0,-76.52,3.18,6.9,0.79,135.65,38.37,25.8,35.87
0,-76.45,3.31,6.9,0.79,132.06,40.33,23.7,35.97
0,-76.37,3.82,7.0,0.3,132.75,36.6,26.0,37.4
0,-76.37,3.48,7.62,0.3,132.75,38.57,21.2,40.27
0,-76.34,3.92,7.62,0.3,132.75,37.23,26.47,36.27
0,-76.41,3.68,7.62,0.3,132.75,32.67,21.87,45.43
0,-76.41,3.68,7.62,0.3,132.75,32.67,21.87,45.43
0,-76.45,3.31,6.9,0.3,132.75,40.33,23.7,35.97
0,-76.37,3.48,7.0,0.3,132.75,40.17,20.97,38.8
0,-76.3,3.68,7.0,0.3,132.75,39.4,31.0,29.63
0,-76.38,3.77,7.45,0.3,132.75,36.37,21.9,41.7
0,-76.34,3.25,7.62,0.79,135.65,38.5,22.4,39.1
0,-76.18,4.21,7.58,0.79,135.65,34.83,25.4,39.77
0,-76.32,3.94,7.58,1.71,135.65,38.3,24.73,36.97
0,-76.32,3.94,7.58,0.79,132.06,38.3,24.73,36.97
0,-76.09,4.32,6.9,0.79,132.06,37.0,25.83,37.23
0,-76.31,3.23,7.0,0.79,132.06,37.3,22.47,40.27
0,-76.32,3.73,7.45,0.79,132.06,34.7,28.1,37.2
0,-76.31,3.23,7.0,1.71,135.65,37.3,22.47,40.27
0,-76.25,3.98,7.0,0.3,132.75,39.77,29.13,31.13
0,-76.18,4.21,7.58,0.79,132.06,34.83,25.4,39.77
0,-76.25,3.98,7.0,0.79,135.65,39.77,29.13,31.13
0,-76.34,3.72,7.0,0.79,132.06,41.33,22.87,35.8
0,-76.32,3.73,7.45,0.79,135.65,34.7,28.1,37.2
0,-76.32,3.73,7.45,0.79,132.06,34.7,28.1,37.2
0,-76.41,3.58,7.0,0.79,132.06,33.97,27.1,38.9
0,-76.32,3.76,7.0,0.79,132.06,31.77,29.67,38.57
0,-76.36,3.45,7.0,0.79,132.06,36.67,23.07,40.23
0,-76.36,3.45,7.0,0.79,132.06,36.67,23.07,40.23
0,-76.36,3.45,7.0,0.79,135.65,36.67,23.07,40.23
0,-76.32,3.76,7.0,0.79,135.65,31.77,29.67,38.57
0,-76.23,4.25,6.9,0.79,132.06,40.27,24.93,34.8
0,-76.31,3.23,7.0,0.79,132.06,37.3,22.47,40.27
0,-76.23,4.25,6.9,0.79,135.65,40.27,24.93,34.8
0,-76.18,4.21,7.58,0.3,132.75,34.83,25.4,39.77
0,-76.42,3.43,7.58,0.3,132.75,37.7,23.5,38.83
0,-76.36,3.49,7.0,0.79,132.06,39.97,25.47,34.53
0,-76.37,3.73,7.0,0.79,132.06,36.0,25.33,38.67
0,-76.37,3.73,7.0,0.15,141.13,36.0,25.33,38.67
0,-75.9,4.95,7.58,0.15,141.13,35.47,30.3,34.2
0,-76.08,4.43,7.0,0.0,136.97,36.53,27.03,36.43
0,-75.9,4.95,7.58,0.0,136.97,35.47,30.3,34.2
0,-75.9,4.95,7.58,0.01,136.97,35.47,30.3,34.2
0,-75.9,4.95,7.58,0.01,136.97,35.47,30.3,34.2
0,-76.16,4.27,7.0,0.01,136.97,37.1,24.23,38.63
0,-76.48,3.36,7.62,0.58,141.29,39.2,22.0,38.8
0,-76.18,4.21,7.58,0.58,141.29,34.83,25.4,39.77
0,-76.48,3.36,7.62,1.34,141.29,39.2,22.0,38.8
0,-76.16,4.26,7.0,0.58,141.29,34.17,25.43,40.4
0,-76.42,3.55,7.62,0.39,141.29,39.27,27.63,33.1
0,-76.42,3.55,7.62,2.07,138.87,39.27,27.63,33.1
0,-76.3,3.61,7.62,0.39,141.29,39.67,21.73,38.6
0,-76.3,3.61,7.62,0.58,141.29,39.67,21.73,38.6
0,-76.27,3.63,7.62,0.58,141.29,35.97,30.73,33.3
0,-75.93,4.68,7.0,0.58,141.29,37.77,29.47,32.77
0,-75.93,4.68,7.0,2.07,138.87,37.77,29.47,32.77
0,-75.92,4.89,7.0,2.07,138.87,36.13,30.73,33.13
0,-75.92,4.89,7.0,1.62,136.65,36.13,30.73,33.13
0,-76.34,3.25,7.62,1.62,136.65,38.5,22.4,39.1
0,-76.16,4.26,7.0,0.05,139.99,34.17,25.43,40.4
0,-76.22,3.63,7.0,2.04,136.65,38.33,29.4,32.3
0,-76.23,4.25,6.9,0.05,139.99,40.27,24.93,34.8
0,-76.38,3.77,7.0,2.04,136.65,37.93,21.4,40.63
0,-76.38,3.77,7.0,0.05,139.99,37.93,21.4,40.63
0,-76.38,3.77,7.0,0.05,137.16,37.93,21.4,40.63
0,-76.38,3.77,7.0,0.05,137.16,37.93,21.4,40.63
0,-76.38,3.77,7.45,2.04,136.65,37.93,21.4,40.63
0,-76.38,3.77,7.45,0.05,139.99,37.93,21.4,40.63
0,-76.38,3.77,7.45,7.06,136.96,37.93,21.4,40.63
0,-76.35,3.79,7.62,7.06,136.96,35.5,23.8,40.67
0,-76.28,3.17,7.58,9.76,136.49,37.27,26.27,36.47
0,-76.28,3.17,7.58,6.77,137.62,37.27,26.27,36.47
0,-76.28,3.17,7.58,4.66,136.96,37.27,26.27,36.47
0,-76.3,3.68,7.45,7.06,136.96,39.4,31.0,29.63
0,-76.28,3.17,7.58,9.76,137.38,37.27,26.27,36.47
0,-76.32,4.05,7.0,7.06,136.96,36.33,34.03,29.63
0,-76.32,4.05,7.0,9.76,136.49,36.33,34.03,29.63
0,-76.31,3.28,7.62,4.66,136.96,37.9,25.8,36.33
0,-76.24,4.1,7.0,9.76,136.49,36.63,27.33,36.03
0,-76.24,4.1,7.0,9.76,137.38,36.63,27.33,36.03
0,-76.38,3.77,7.0,9.76,136.49,36.37,21.9,41.7
0,-76.38,3.77,7.0,4.66,136.96,36.37,21.9,41.7
0,-76.38,3.77,7.0,4.66,136.96,36.37,21.9,41.7
0,-76.36,3.38,7.0,9.76,136.49,36.3,22.7,41.0
0,-76.38,3.77,7.45,9.17,136.49,36.37,21.9,41.7
0,-76.32,4.05,7.0,9.76,136.49,36.33,34.03,29.63
0,-76.3,3.68,7.45,9.76,136.49,39.4,31.0,29.63
0,-76.3,3.68,7.45,9.76,137.38,39.4,31.0,29.63
0,-76.3,3.68,7.0,9.76,136.49,39.4,31.0,29.63
0,-76.22,3.63,7.0,9.76,136.49,38.33,29.4,32.3
0,-76.37,3.89,7.0,4.66,136.96,37.7,27.03,35.27
0,-76.37,3.89,7.0,7.06,136.96,37.7,27.03,35.27
0,-76.32,3.73,7.0,9.76,136.49,34.7,28.1,37.2
0,-76.32,3.73,7.0,9.17,136.49,34.7,28.1,37.2
0,-76.32,3.84,7.58,9.76,136.49,38.07,23.87,38.07
0,-76.32,3.84,7.58,2.13,137.3,38.07,23.87,38.07
0,-76.32,3.84,7.58,2.98,139.84,38.07,23.87,38.07
0,-76.32,3.84,7.58,1.59,137.3,38.07,23.87,38.07
0,-76.32,3.73,7.0,2.03,137.97,34.7,28.1,37.2
0,-76.32,3.73,7.0,2.03,137.3,34.7,28.1,37.2
0,-76.4,3.67,7.0,2.13,137.3,35.8,23.33,40.9
0,-76.47,3.59,7.58,2.03,137.97,34.53,29.7,35.77
0,-76.47,3.59,7.58,1.59,137.3,34.53,29.7,35.77
0,-76.47,3.59,7.58,2.03,137.97,34.53,29.7,35.77
0,-76.42,3.43,7.58,2.13,137.3,37.7,23.5,38.83
0,-76.26,3.63,7.0,1.59,137.3,32.4,31.87,35.7
0,-76.3,3.68,7.0,2.13,137.3,39.4,31.0,29.63
0,-76.37,3.73,7.0,2.13,137.3,36.0,25.33,38.67
0,-76.3,3.68,7.0,1.59,137.3,39.4,31.0,29.63
0,-76.38,3.77,7.45,1.59,137.3,36.37,21.9,41.7
0,-76.41,3.26,6.9,2.13,137.3,39.63,24.1,36.3
0,-76.32,3.22,7.45,2.13,137.3,36.37,23.33,40.33
0,-76.41,3.26,6.9,2.13,137.3,39.63,24.1,36.3
0,-76.37,3.84,7.0,2.13,137.3,36.53,24.33,39.1
0,-76.37,3.84,7.0,2.98,139.84,36.53,24.33,39.1
0,-76.37,3.84,7.0,2.03,137.3,36.53,24.33,39.1
0,-76.35,3.26,6.9,2.13,137.3,36.1,23.17,40.73
0,-76.21,3.61,7.62,4.86,139.84,36.9,31.13,31.97
0,-76.21,3.61,7.62,2.13,137.3,36.9,31.13,31.97
0,-76.31,3.83,7.0,2.03,137.97,36.63,27.47,35.9
0,-76.31,3.83,7.0,2.13,137.3,36.63,27.47,35.9
0,-76.34,3.48,7.62,2.13,137.3,37.53,18.8,43.67
0,-76.34,3.29,7.58,2.13,137.3,38.4,23.2,38.43
0,-76.34,3.29,7.58,2.13,137.3,38.4,23.2,38.43
0,-76.32,3.16,7.0,2.13,137.3,35.2,24.73,40.07
